ID_Venda;Data;Cliente;Produto;Categoria;Valor_Unitario;Quantidade;Total_Venda;Desconto_Pct;Status;Cidade;Vendedor
221;14/10/2024;Cliente_8396;Monitor LG;Periféricos;8722,57;10;4150,55;19,9;Cancelada;Porto Alegre;João
222;27/02/2024;Cliente_5414;Monitor LG;Periféricos;;13;7050,57;1,4;Cancelada;Rio de Janeiro;Maria
223;19/12/2024;Cliente_2398;Notebook Dell;Acessórios;2892,95;3;5028,21;11,0;Concluída;Belo Horizonte;Pedro
224;06/10/2024;Cliente_2204;Notebook Dell;Periféricos;4427,02;5;5176,34;24,5;;Rio de Janeiro;Pedro
225;inválida;Cliente_2054;Mouse Logitech;Acessórios;3031,55;13;5895,47;11,9;Concluída;Porto Alegre;Carlos
226;09/10/2024;Cliente_8855;iPhone 15;Acessórios;4083,65;3;5237,02;20,0;;Curitiba;Ana
227;08/08/2024;Cliente_4548;Monitor LG;Periféricos;415,08;10;12194,92;24,4;;São Paulo;Maria
228;2024-01-22;Cliente_7414;Monitor LG;Acessórios;1007,03;10;3722,66;13,9;Cancelada;Porto Alegre;Maria
229;05/07/2024;Cliente_8471;Teclado Mecânico;Acessórios;2272,62;dez;5956,64;5,3;Pendente;Rio de Janeiro;Pedro
230;02/07/2024;Cliente_1194;iPhone 15;Eletrônicos;5960,43;12;13381,1;14,6;;Belo Horizonte;Maria
231;15/12/2024;Cliente_4578;Mouse Logitech;Eletrônicos;289,6;1;9721,79;22,6;Cancelada;Porto Alegre;João
232;inválida;Cliente_9645;Teclado Mecânico;Periféricos;6917,83;15;7931,34;28,9;Cancelada;Belo Horizonte;Ana
233;30-06-2024;Cliente_7974;iPhone 15;Periféricos;7520,08;14;9308,76;10,0;Cancelada;Curitiba;João
234;27-07-2024;Cliente_3431;Mouse Logitech;Periféricos;3576,47;13;7936,27;9,1;Concluída;Porto Alegre;Carlos
235;20/03/2024;Cliente_6818;Mouse Logitech;Periféricos;;7;2891,58;10,3;Cancelada;Belo Horizonte;Pedro
236;24/03/2024;Cliente_7438;Teclado Mecânico;Eletrônicos;5948,99;4;1923,08;16,6;Pendente;Belo Horizonte;Maria
237;30/07/2024;Cliente_8586;iPhone 15;Periféricos;5174,84;12;5890,96;10,0;Cancelada;Rio de Janeiro;Maria
238;01-04-2024;Cliente_8062;Monitor LG;Eletrônicos;6068,62;13;3509,72;29,7;Concluída;São Paulo;Carlos
239;inválida;Cliente_2705;Notebook Dell;Periféricos;1221,58;13;10151,39;26,2;Pendente;Rio de Janeiro;João
240;08-12-2024;Cliente_2694;iPhone 15;Acessórios;6933,16;10;12512,9;4,8;Concluída;Porto Alegre;Ana
241;2024-05-07;Cliente_3626;iPhone 15;Periféricos;2535,79;14;2377,97;23,5;Pendente;Porto Alegre;João
242;22-03-2024;Cliente_6976;Mouse Logitech;Acessórios;2589,26;7;7763,52;22,5;Concluída;Porto Alegre;Carlos
243;2024-02-25;Cliente_5778;Monitor LG;Periféricos;8240,58;8;7835,79;0,2;Concluída;Rio de Janeiro;Ana
244;2024-01-20;Cliente_3627;Mouse Logitech;Periféricos;6509,96;8;7318,73;16,3;;São Paulo;Maria
245;23/04/2024;Cliente_4363;iPhone 15;Eletrônicos;2095,54;4;12977,22;5,5;Cancelada;Curitiba;Carlos
246;inválida;Cliente_4407;Notebook Dell;Acessórios;2347,67;10;4451,38;8,7;Pendente;Belo Horizonte;Ana
247;05/06/2024;Cliente_1501;iPhone 15;Periféricos;8877,39;14;9714,53;20,5;Cancelada;Porto Alegre;Pedro
248;24/04/2024;Cliente_1236;Notebook Dell;Periféricos;;dez;1421,96;8,4;Concluída;Porto Alegre;Maria
249;03/12/2024;Cliente_9897;Teclado Mecânico;Acessórios;3036,71;13;7157,73;19,6;;Curitiba;Maria
250;2024-07-23;Cliente_1703;Monitor LG;Eletrônicos;816,59;11;6013,55;4,3;Pendente;Porto Alegre;Ana
251;22/05/2024;Cliente_6922;Mouse Logitech;Periféricos;8368,88;4;6836,62;26,1;Pendente;São Paulo;Ana
252;2024-05-22;Cliente_7519;Notebook Dell;Periféricos;7233,47;11;10463,58;23,6;Cancelada;São Paulo;João
253;inválida;Cliente_5083;Monitor LG;Periféricos;2709,26;15;12504,0;15,2;Concluída;Belo Horizonte;Pedro
254;23-07-2024;Cliente_1525;Monitor LG;Acessórios;7080,41;14;10972,2;11,4;Concluída;São Paulo;Carlos
255;2024-10-01;Cliente_9325;Notebook Dell;Periféricos;5423,67;3;14167,35;12,6;;Porto Alegre;Pedro
256;15/01/2024;Cliente_3394;Mouse Logitech;Eletrônicos;5485,36;11;13091,96;15,0;Pendente;São Paulo;Carlos
257;13/05/2024;Cliente_3721;Notebook Dell;Acessórios;3710,23;6;1454,36;5,2;Concluída;Curitiba;Ana
258;2024-10-24;Cliente_5140;Mouse Logitech;Acessórios;3581,18;2;11251,78;3,9;Cancelada;São Paulo;Pedro
259;20/01/2024;Cliente_3282;Notebook Dell;Acessórios;1331,71;2;10422,4;25,2;;Curitiba;João
260;inválida;Cliente_9376;iPhone 15;Periféricos;2310,05;3;3713,94;29,6;Pendente;Belo Horizonte;João
261;25-06-2024;Cliente_8640;Mouse Logitech;Eletrônicos;;7;4673,25;21,5;Concluída;Rio de Janeiro;Maria
262;2024-06-09;Cliente_4656;Monitor LG;Eletrônicos;1956,01;13;5048,29;7,9;;Curitiba;Carlos
263;06-11-2024;Cliente_3806;Teclado Mecânico;Periféricos;1183,37;9;6082,26;14,0;Cancelada;Belo Horizonte;Pedro
264;2024-02-29;Cliente_2812;iPhone 15;Periféricos;1496,04;11;10228,27;23,1;Pendente;São Paulo;Carlos
265;22/10/2024;Cliente_1644;Mouse Logitech;Eletrônicos;3792,39;4;11774,85;7,7;Concluída;Belo Horizonte;Maria
266;10/05/2024;Cliente_8728;Teclado Mecânico;Eletrônicos;1705,96;4;3476,87;0,5;Pendente;Belo Horizonte;Ana
267;inválida;Cliente_9547;Mouse Logitech;Periféricos;7936,95;dez;11162,05;13,6;Pendente;São Paulo;João
268;01-01-2024;Cliente_9597;iPhone 15;Acessórios;5720,75;2;10567,36;8,1;;São Paulo;Pedro
269;02-10-2024;Cliente_4321;Mouse Logitech;Acessórios;2536,81;14;4254,93;10,5;Pendente;Rio de Janeiro;Carlos
270;09/12/2024;Cliente_2363;Monitor LG;Acessórios;8056,38;8;10687,75;16,9;Concluída;Belo Horizonte;Carlos
271;2024-07-05;Cliente_3814;iPhone 15;Eletrônicos;6562,58;13;8578,45;25,2;;Belo Horizonte;Carlos
272;05-02-2024;Cliente_8231;Mouse Logitech;Periféricos;2857,3;12;8740,3;7,9;;Belo Horizonte;João
273;18-06-2024;Cliente_4760;Notebook Dell;Eletrônicos;6412,98;5;12201,28;28,6;Cancelada;Porto Alegre;Pedro
274;inválida;Cliente_7992;Notebook Dell;Acessórios;;4;7242,5;4,2;Pendente;Curitiba;Ana
275;04-03-2024;Cliente_6785;Teclado Mecânico;Eletrônicos;3957,32;1;11028,39;3,7;Cancelada;Porto Alegre;Pedro
276;02-06-2024;Cliente_5761;Teclado Mecânico;Acessórios;6048,61;2;6457,7;17,7;Pendente;Porto Alegre;João
277;07-06-2024;Cliente_9925;iPhone 15;Periféricos;1236,29;8;10192,77;20,6;Pendente;Rio de Janeiro;João
278;2024-07-28;Cliente_6716;iPhone 15;Eletrônicos;5480,33;2;12139,19;2,2;Concluída;Belo Horizonte;João
279;25-07-2024;Cliente_3446;iPhone 15;Periféricos;4252,34;13;12454,95;7,1;Cancelada;Curitiba;Maria
280;31-05-2024;Cliente_4012;Mouse Logitech;Acessórios;7134,9;14;1479,44;23,8;;Porto Alegre;João
281;inválida;Cliente_1043;iPhone 15;Acessórios;5550,59;14;5612,89;15,2;Cancelada;Rio de Janeiro;Maria
282;03-08-2024;Cliente_8732;Teclado Mecânico;Eletrônicos;3696,05;10;3239,45;11,9;Pendente;Belo Horizonte;Ana
283;13-07-2024;Cliente_3191;Teclado Mecânico;Periféricos;6085,56;10;14847,2;23,4;Pendente;Curitiba;Pedro
284;30-03-2024;Cliente_1107;Monitor LG;Eletrônicos;8389,32;14;9922,53;8,0;Pendente;Porto Alegre;João
285;2024-10-18;Cliente_2049;iPhone 15;Eletrônicos;3838,95;12;5672,77;13,7;;Rio de Janeiro;Ana
286;26-07-2024;Cliente_8359;Monitor LG;Periféricos;2053,17;dez;2617,81;19,3;Cancelada;Belo Horizonte;Maria
287;2024-01-01;Cliente_1368;Mouse Logitech;Acessórios;;14;1628,92;3,2;Concluída;Belo Horizonte;Ana
288;inválida;Cliente_5832;Notebook Dell;Eletrônicos;5217,01;1;8733,79;12,7;Cancelada;São Paulo;Carlos
289;08-08-2024;Cliente_3256;iPhone 15;Acessórios;3813,07;7;2220,78;24,0;;Curitiba;Maria
290;06-11-2024;Cliente_9925;Monitor LG;Eletrônicos;4195,36;6;14309,71;22,7;Cancelada;Belo Horizonte;Pedro
291;2024-06-13;Cliente_8699;Mouse Logitech;Periféricos;2839,57;2;5669,75;16,0;;Porto Alegre;Pedro
292;2024-08-14;Cliente_5151;Teclado Mecânico;Acessórios;2336,82;12;5859,91;15,2;Cancelada;São Paulo;Maria
293;11/12/2024;Cliente_2136;Teclado Mecânico;Eletrônicos;4112,16;12;9634,56;18,1;;Curitiba;João
294;2024-09-18;Cliente_8157;Mouse Logitech;Eletrônicos;6451,19;8;11298,25;27,7;;Curitiba;João
295;inválida;Cliente_3624;Mouse Logitech;Periféricos;4576,7;12;5747,53;8,4;Pendente;Curitiba;Carlos
296;2024-02-13;Cliente_9029;Mouse Logitech;Acessórios;591,73;14;8450,1;17,8;;Curitiba;Carlos
297;20-09-2024;Cliente_8043;iPhone 15;Eletrônicos;7613,43;5;14935,49;10,0;Concluída;Rio de Janeiro;Maria
298;20-11-2024;Cliente_4429;iPhone 15;Periféricos;5312,71;6;947,81;22,6;;Curitiba;Ana
299;20/06/2024;Cliente_7480;Mouse Logitech;Eletrônicos;3039,38;14;7675,24;23,2;Concluída;São Paulo;Carlos
300;30-04-2024;Cliente_6345;Monitor LG;Eletrônicos;;14;9387,94;12,2;Concluída;Curitiba;Maria
301;07/06/2024;Cliente_2084;Mouse Logitech;Acessórios;1421,29;9;10628,99;26,8;Cancelada;Belo Horizonte;Carlos
302;inválida;Cliente_3572;Monitor LG;Eletrônicos;620,44;1;6991,09;25,8;;Belo Horizonte;Maria
303;13/01/2024;Cliente_6361;Monitor LG;Acessórios;3104,92;10;11808,89;15,7;Pendente;Porto Alegre;Pedro
304;2024-05-05;Cliente_6791;iPhone 15;Eletrônicos;256,37;13;366,16;22,9;Pendente;Belo Horizonte;Pedro
305;08/11/2024;Cliente_6439;Notebook Dell;Acessórios;7084,06;dez;725,76;20,6;Pendente;Curitiba;Ana
306;2024-08-21;Cliente_2497;Notebook Dell;Eletrônicos;7014,18;8;12760,03;16,0;Concluída;Rio de Janeiro;Carlos
307;18-11-2024;Cliente_1319;Notebook Dell;Acessórios;3514,25;5;8889,96;11,7;Concluída;Curitiba;Pedro
308;09-04-2024;Cliente_1300;Notebook Dell;Acessórios;4833,36;14;12377,48;20,4;;Rio de Janeiro;Ana
309;inválida;Cliente_6954;Monitor LG;Acessórios;1889,69;15;1580,85;14,7;Cancelada;Belo Horizonte;Ana
310;2024-09-10;Cliente_2323;Monitor LG;Acessórios;7975,76;2;888,84;6,4;Pendente;São Paulo;Carlos
311;04/05/2024;Cliente_1530;Monitor LG;Periféricos;6063,31;15;10413,7;15,8;;Curitiba;Carlos
312;01-12-2024;Cliente_9409;Monitor LG;Periféricos;4205,71;7;4217,99;25,2;Pendente;São Paulo;Ana
313;03/01/2024;Cliente_2881;Mouse Logitech;Acessórios;;5;14948,92;26,0;;Porto Alegre;Maria
314;05/08/2024;Cliente_5973;Monitor LG;Periféricos;1963,02;12;7351,66;3,8;;São Paulo;Pedro
315;31-03-2024;Cliente_9810;Teclado Mecânico;Eletrônicos;629,14;10;6377,15;8,6;Cancelada;São Paulo;Carlos
316;inválida;Cliente_5193;Mouse Logitech;Eletrônicos;4426,71;3;11845,29;24,3;Concluída;Curitiba;Maria
317;26-01-2024;Cliente_3111;iPhone 15;Acessórios;1785,05;8;380,59;13,9;Cancelada;Curitiba;Ana
318;07/05/2024;Cliente_3110;Notebook Dell;Acessórios;1089,61;4;2359,46;24,8;;Curitiba;Pedro
319;21/08/2024;Cliente_8033;Teclado Mecânico;Eletrônicos;8759,76;1;14872,99;17,3;Cancelada;Rio de Janeiro;Ana
320;25-08-2024;Cliente_3833;Monitor LG;Acessórios;2565,52;6;12448,56;10,4;;Curitiba;Maria
321;28-09-2024;Cliente_4407;Notebook Dell;Eletrônicos;4594,52;15;14915,74;22,3;Pendente;Curitiba;Ana
322;2024-10-31;Cliente_1780;Monitor LG;Periféricos;8799,63;6;7886,55;13,9;Cancelada;Belo Horizonte;João
323;inválida;Cliente_1210;Notebook Dell;Eletrônicos;8658,53;10;12539,59;27,8;Cancelada;Belo Horizonte;Ana
324;2024-09-15;Cliente_4437;Mouse Logitech;Eletrônicos;4174,71;dez;526,12;4,7;;Curitiba;Ana
325;2024-10-07;Cliente_7854;Teclado Mecânico;Acessórios;2101,69;2;6518,51;26,6;Concluída;Rio de Janeiro;Carlos
326;22-03-2024;Cliente_1175;Notebook Dell;Acessórios;;10;2620,54;9,4;Cancelada;Porto Alegre;Maria
327;2024-08-31;Cliente_8402;iPhone 15;Acessórios;8965,53;5;5716,93;29,5;Pendente;Belo Horizonte;Maria
328;12/05/2024;Cliente_3205;iPhone 15;Eletrônicos;1169,15;3;6242,38;20,8;Concluída;Rio de Janeiro;Ana
329;2024-11-22;Cliente_3113;iPhone 15;Acessórios;4912,89;15;8502,41;21,1;Pendente;Curitiba;Pedro
330;inválida;Cliente_4942;Notebook Dell;Periféricos;4185,45;15;9064,73;25,4;Pendente;Rio de Janeiro;Pedro
331;16/11/2024;Cliente_6279;Teclado Mecânico;Periféricos;3201,55;7;485,14;18,1;Pendente;Curitiba;Pedro
332;2024-05-20;Cliente_1627;Teclado Mecânico;Eletrônicos;7663,17;1;11884,19;17,7;Pendente;Curitiba;Maria
333;09-02-2024;Cliente_3515;Monitor LG;Acessórios;4140,19;11;8594,47;9,9;Cancelada;Curitiba;Ana
334;26/05/2024;Cliente_9666;Mouse Logitech;Acessórios;8758,12;3;8060,79;8,6;Concluída;Porto Alegre;João
335;2024-05-19;Cliente_4783;Mouse Logitech;Periféricos;6013,44;2;2263,04;29,1;;Curitiba;João
336;12-06-2024;Cliente_1046;Notebook Dell;Eletrônicos;2916,71;9;11549,71;2,2;Pendente;Porto Alegre;João
337;inválida;Cliente_4119;iPhone 15;Acessórios;1789,57;2;234,41;7,0;Concluída;Belo Horizonte;Pedro
338;18/03/2024;Cliente_5451;Monitor LG;Eletrônicos;1021,91;12;7924,06;4,4;Pendente;Belo Horizonte;Ana
339;15-07-2024;Cliente_3332;Monitor LG;Eletrônicos;;3;4487,08;7,8;;Rio de Janeiro;Ana
340;19-03-2024;Cliente_5499;Mouse Logitech;Acessórios;2709,0;10;1208,99;11,8;;Porto Alegre;Ana
341;19/04/2024;Cliente_4235;Mouse Logitech;Acessórios;6298,57;10;10296,72;15,9;Pendente;Belo Horizonte;Pedro
342;2024-07-31;Cliente_8485;iPhone 15;Eletrônicos;817,36;6;11191,29;29,6;;São Paulo;Ana
343;18-06-2024;Cliente_6421;Mouse Logitech;Eletrônicos;7440,77;dez;729,17;7,9;Concluída;Curitiba;Carlos
344;inválida;Cliente_4353;Notebook Dell;Periféricos;5910,87;8;13328,64;4,0;Concluída;Porto Alegre;Maria
345;01/02/2024;Cliente_2879;Notebook Dell;Acessórios;2317,88;14;9764,16;26,7;Concluída;Belo Horizonte;Pedro
346;2024-08-03;Cliente_8122;iPhone 15;Eletrônicos;8012,05;9;3078,81;18,6;Pendente;Curitiba;João
347;26-10-2024;Cliente_3319;iPhone 15;Eletrônicos;3105,34;6;13946,95;15,5;Cancelada;São Paulo;Maria
348;11-01-2024;Cliente_1493;Notebook Dell;Periféricos;3442,29;9;2723,3;19,4;Pendente;São Paulo;Maria
349;2024-07-13;Cliente_2832;Monitor LG;Acessórios;7563,07;10;14005,18;18,4;;Belo Horizonte;João
350;2024-01-04;Cliente_7808;Notebook Dell;Periféricos;5497,62;15;9051,19;17,6;Concluída;Porto Alegre;João
351;inválida;Cliente_7494;Notebook Dell;Eletrônicos;1054,09;1;11135,14;3,5;Pendente;Porto Alegre;Pedro
352;02-08-2024;Cliente_4622;iPhone 15;Periféricos;;1;3661,91;7,4;;Curitiba;Pedro
353;06-10-2024;Cliente_3031;Teclado Mecânico;Periféricos;6230,38;11;4601,72;8,7;Concluída;Belo Horizonte;Carlos
354;2024-04-22;Cliente_7914;iPhone 15;Eletrônicos;2553,72;2;6601,72;0,2;Cancelada;Belo Horizonte;Carlos
355;2024-04-22;Cliente_7984;Mouse Logitech;Periféricos;1021,73;7;14616,83;27,8;;Porto Alegre;Maria
356;2024-08-11;Cliente_7316;Notebook Dell;Eletrônicos;4137,1;8;2219,76;7,8;Concluída;Curitiba;Pedro
357;2024-01-15;Cliente_8720;Notebook Dell;Periféricos;3911,78;9;395,24;21,0;;Rio de Janeiro;Carlos
358;inválida;Cliente_6006;iPhone 15;Eletrônicos;5992,37;1;11282,56;3,6;Pendente;Belo Horizonte;Ana
359;2024-12-13;Cliente_1151;Mouse Logitech;Eletrônicos;6821,19;14;846,37;12,4;Concluída;São Paulo;Carlos
360;2024-03-25;Cliente_5075;Teclado Mecânico;Eletrônicos;5073,12;8;3964,38;20,8;Pendente;Curitiba;Pedro
361;06-03-2024;Cliente_4380;iPhone 15;Periféricos;1725,55;4;2108,4;29,8;;Rio de Janeiro;João
362;30/09/2024;Cliente_1023;Mouse Logitech;Periféricos;2540,03;dez;5295,02;6,8;;São Paulo;Maria
363;20-07-2024;Cliente_5165;Monitor LG;Eletrônicos;6320,06;6;14574,6;16,6;Concluída;Belo Horizonte;João
364;15-10-2024;Cliente_7124;Teclado Mecânico;Periféricos;1597,24;7;2573,39;8,5;Cancelada;Rio de Janeiro;Maria
365;inválida;Cliente_5562;Monitor LG;Eletrônicos;;11;4173,84;0,2;Pendente;Belo Horizonte;Maria
366;2024-11-25;Cliente_5140;Monitor LG;Periféricos;4783,07;13;7491,25;9,8;;São Paulo;Ana
367;2024-03-10;Cliente_2053;Notebook Dell;Periféricos;3855,92;3;6929,48;28,5;;Belo Horizonte;João
368;03/04/2024;Cliente_1309;iPhone 15;Acessórios;1204,61;4;14280,19;1,2;Cancelada;Rio de Janeiro;Ana
369;2024-05-13;Cliente_7382;Teclado Mecânico;Acessórios;1462,17;13;6650,41;24,3;Cancelada;Belo Horizonte;João
370;16/06/2024;Cliente_2631;iPhone 15;Periféricos;6093,92;14;12690,36;26,9;Pendente;Porto Alegre;Pedro
371;2024-08-20;Cliente_8141;Teclado Mecânico;Eletrônicos;7674,26;13;3124,54;26,7;;Rio de Janeiro;Maria
372;inválida;Cliente_7405;Notebook Dell;Eletrônicos;7710,16;9;11292,4;23,0;Pendente;Curitiba;Ana
373;2024-05-22;Cliente_5323;Notebook Dell;Acessórios;6559,42;2;9198,53;27,4;;São Paulo;Maria
374;09/05/2024;Cliente_8607;Teclado Mecânico;Acessórios;1425,18;13;13976,58;8,3;Concluída;Curitiba;Pedro
375;28/08/2024;Cliente_1070;Mouse Logitech;Eletrônicos;2074,9;3;5140,09;21,4;Concluída;Belo Horizonte;Ana
376;03/10/2024;Cliente_1501;Teclado Mecânico;Eletrônicos;5828,06;8;789,65;17,1;Concluída;Curitiba;Carlos
377;28/06/2024;Cliente_9955;iPhone 15;Acessórios;6424,32;13;13171,13;17,6;Cancelada;Porto Alegre;Ana
378;28/11/2024;Cliente_5708;iPhone 15;Eletrônicos;;11;7230,02;4,8;Concluída;Rio de Janeiro;Carlos
379;inválida;Cliente_5753;Notebook Dell;Periféricos;4858,54;13;10058,79;13,9;Cancelada;Rio de Janeiro;Pedro
380;16/01/2024;Cliente_6427;iPhone 15;Periféricos;6269,06;8;11887,16;24,6;Concluída;Belo Horizonte;Pedro
381;12/04/2024;Cliente_1450;iPhone 15;Periféricos;5967,27;dez;12242,09;8,6;Cancelada;Curitiba;Ana
382;14/11/2024;Cliente_2635;Monitor LG;Acessórios;4524,75;5;2410,76;27,1;Pendente;São Paulo;João
383;02/05/2024;Cliente_6393;Notebook Dell;Eletrônicos;1552,0;13;11926,92;11,8;;Curitiba;Carlos
384;30-08-2024;Cliente_2556;Teclado Mecânico;Eletrônicos;5151,1;1;8078,89;4,7;;Belo Horizonte;Ana
385;28-02-2024;Cliente_9024;Teclado Mecânico;Eletrônicos;5089,99;2;1198,23;10,1;;Rio de Janeiro;Carlos
386;inválida;Cliente_7671;Teclado Mecânico;Periféricos;5333,68;7;8136,77;19,5;;Porto Alegre;João
387;2024-12-24;Cliente_5904;Teclado Mecânico;Acessórios;3547,1;13;1562,82;12,6;Concluída;São Paulo;Maria
388;07/07/2024;Cliente_3338;Mouse Logitech;Acessórios;5529,31;12;14002,73;25,5;Concluída;Porto Alegre;Ana
389;06-11-2024;Cliente_7764;Mouse Logitech;Eletrônicos;7096,97;9;2412,39;29,2;Concluída;Belo Horizonte;João
390;28/02/2024;Cliente_3784;Mouse Logitech;Periféricos;8993,86;9;9403,57;21,6;;Curitiba;João
391;08/06/2024;Cliente_9449;iPhone 15;Periféricos;;12;12125,54;22,4;;Belo Horizonte;João
392;23/10/2024;Cliente_1058;Notebook Dell;Eletrônicos;5415,91;10;12423,95;24,4;;Belo Horizonte;Carlos
393;inválida;Cliente_3123;iPhone 15;Acessórios;4493,67;14;2674,77;27,8;Concluída;Curitiba;João
394;2024-12-12;Cliente_5845;Teclado Mecânico;Acessórios;4961,73;8;14271,46;18,7;Concluída;Belo Horizonte;João
395;22-07-2024;Cliente_2571;Monitor LG;Acessórios;5611,83;15;8387,45;2,6;Pendente;Rio de Janeiro;Carlos
396;11/04/2024;Cliente_2949;Teclado Mecânico;Eletrônicos;8668,98;3;10936,77;9,9;Pendente;Porto Alegre;Carlos
397;30-10-2024;Cliente_6876;iPhone 15;Periféricos;2270,46;11;12333,91;2,2;Cancelada;São Paulo;Ana
398;17/11/2024;Cliente_1099;Notebook Dell;Acessórios;2408,67;13;2148,34;8,1;Concluída;Curitiba;João
399;22-02-2024;Cliente_6207;iPhone 15;Acessórios;1445,96;8;10704,3;24,6;Cancelada;Porto Alegre;Ana
400;inválida;Cliente_1297;iPhone 15;Eletrônicos;4682,31;dez;12056,16;28,0;Concluída;Belo Horizonte;Pedro
401;03/11/2024;Cliente_7683;Monitor LG;Acessórios;6946,04;9;2487,82;2,8;Cancelada;Rio de Janeiro;Carlos
402;16/10/2024;Cliente_7810;Monitor LG;Acessórios;7738,44;6;163,49;27,2;Concluída;São Paulo;João
403;26-06-2024;Cliente_2617;Mouse Logitech;Eletrônicos;5398,87;7;9740,42;14,6;;Porto Alegre;Maria
404;07-08-2024;Cliente_4197;Monitor LG;Eletrônicos;;2;7098,9;2,4;;Curitiba;João
405;08/07/2024;Cliente_3001;Mouse Logitech;Eletrônicos;5599,64;4;5982,27;14,8;Pendente;Curitiba;Carlos
406;16-09-2024;Cliente_6405;iPhone 15;Acessórios;3345,1;7;7553,17;17,9;Cancelada;Rio de Janeiro;Pedro
407;inválida;Cliente_3661;Mouse Logitech;Acessórios;4003,25;7;1929,54;15,2;;Rio de Janeiro;Ana
408;2024-08-03;Cliente_6429;Monitor LG;Acessórios;5363,39;3;6127,48;1,1;Concluída;Belo Horizonte;Pedro
409;2024-02-24;Cliente_7102;Teclado Mecânico;Eletrônicos;6320,3;7;12533,81;0,6;;Curitiba;Maria
410;04-07-2024;Cliente_3618;Monitor LG;Periféricos;4449,57;3;3927,16;10,3;Pendente;Belo Horizonte;Ana
411;23-08-2024;Cliente_5006;Teclado Mecânico;Eletrônicos;3182,47;9;11518,65;4,6;Concluída;Belo Horizonte;Carlos
412;2024-03-19;Cliente_3664;iPhone 15;Periféricos;2612,93;8;5683,96;3,8;Concluída;Curitiba;Ana
413;31-03-2024;Cliente_3181;Notebook Dell;Eletrônicos;4567,16;4;10022,39;4,3;;Porto Alegre;Pedro
414;inválida;Cliente_1786;Mouse Logitech;Eletrônicos;2423,28;5;7758,34;12,3;Concluída;São Paulo;Carlos
415;18-05-2024;Cliente_6314;iPhone 15;Acessórios;7698,73;15;11185,52;22,9;Concluída;Rio de Janeiro;João
416;2024-10-02;Cliente_9244;Mouse Logitech;Periféricos;2938,17;5;4261,79;14,7;Concluída;Porto Alegre;Maria
417;2024-08-26;Cliente_9982;Monitor LG;Eletrônicos;;9;985,94;15,3;Pendente;Porto Alegre;Maria
418;2024-10-30;Cliente_4163;Mouse Logitech;Eletrônicos;6184,71;8;9378,55;25,0;Concluída;Belo Horizonte;Carlos
419;14/06/2024;Cliente_8471;Notebook Dell;Periféricos;7568,66;dez;14506,52;9,2;Cancelada;Belo Horizonte;Maria
420;2024-02-14;Cliente_8291;Mouse Logitech;Acessórios;1214,79;13;6919,33;4,5;;Curitiba;João
421;inválida;Cliente_5983;Mouse Logitech;Eletrônicos;2217,75;3;13730,69;12,8;Cancelada;Curitiba;Maria
422;25-08-2024;Cliente_4850;Monitor LG;Periféricos;6065,7;2;3922,54;28,0;;Rio de Janeiro;Maria
423;08-11-2024;Cliente_6731;Monitor LG;Periféricos;4025,92;10;8692,4;20,6;Pendente;Belo Horizonte;Ana
424;2024-07-13;Cliente_5440;Notebook Dell;Eletrônicos;3803,69;15;13818,51;8,6;;Belo Horizonte;Maria
425;2024-01-15;Cliente_1938;Monitor LG;Eletrônicos;1536,36;11;8497,81;12,5;Pendente;Rio de Janeiro;Carlos
426;15/06/2024;Cliente_6014;Teclado Mecânico;Eletrônicos;3945,11;9;14908,4;1,4;Pendente;Belo Horizonte;Carlos
427;06/09/2024;Cliente_9141;Monitor LG;Eletrônicos;4057,51;3;1707,45;2,1;;São Paulo;Maria
428;inválida;Cliente_7628;iPhone 15;Periféricos;8505,65;13;12959,35;27,9;Pendente;Belo Horizonte;Pedro
429;2024-06-23;Cliente_3856;Teclado Mecânico;Acessórios;256,91;2;13574,83;16,3;Cancelada;Curitiba;Ana
430;01-11-2024;Cliente_6568;Teclado Mecânico;Acessórios;;2;8143,57;11,1;Pendente;Curitiba;Ana
431;21-05-2024;Cliente_4251;iPhone 15;Acessórios;6493,08;11;7887,77;12,6;Concluída;Rio de Janeiro;Pedro
432;06-01-2024;Cliente_6965;Teclado Mecânico;Eletrônicos;2987,84;3;10151,32;0,8;Concluída;São Paulo;Carlos
433;07/04/2024;Cliente_1765;Mouse Logitech;Acessórios;3983,62;2;3421,89;14,3;Pendente;Belo Horizonte;Carlos
434;03-05-2024;Cliente_2745;iPhone 15;Periféricos;3774,96;8;13242,48;0,5;Concluída;Curitiba;João
435;inválida;Cliente_2424;Monitor LG;Acessórios;7209,98;14;1710,1;12,1;;Rio de Janeiro;Ana
436;11/10/2024;Cliente_2897;Teclado Mecânico;Periféricos;7326,18;9;319,21;17,0;Pendente;Curitiba;João
437;2024-12-19;Cliente_6400;Monitor LG;Eletrônicos;685,98;6;7229,06;20,1;Pendente;Porto Alegre;Pedro
438;26-11-2024;Cliente_3607;Mouse Logitech;Acessórios;7806,95;dez;3522,18;21,0;Cancelada;São Paulo;João
439;2024-09-08;Cliente_6318;Monitor LG;Periféricos;7928,85;12;689,42;29,3;;Belo Horizonte;Pedro
440;09/01/2024;Cliente_6232;Mouse Logitech;Acessórios;2660,64;1;1862,6;13,3;;Curitiba;Ana
